"POLICY_ID","FULL_DOC_LINK","TITLE","DATE","SUBJECT","KEYWORDS","ABSTRACT","IS_RELEVANT"
"LEX-FAOC163680","http://extwprlegs1.fao.org/docs/pdf/mex163680.pdf","Decreto Nº 127 - Ley de Desarrollo Social para el Estado de Aguascalientes.","2008 (2015)","Environment gen., Food & nutrition","Right to clean/healthy environment, Public health, Sustainable development, Social protection, Food security","La presente Ley de Desarrollo Social para el Estado de Aguascalientes busca garantizar el pleno ejercicio de los derechos sociales, asumiendo plenamente las obligaciones en materia de desarrollo social y asegurando el acceso de toda la población. Entre los principios rectores de la Ley se enumeran los de participación social y sustentabilidad. Los planes y programas del Estado de Aguascalientes, así como los Municipales de Desarrollo Social, deberán contemplar prioritariamente los siguientes: la",NA
"LEX-FAOC073698","http://extwprlegs1.fao.org/docs/pdf/per73698.pdf","Decreto Supremo Nº 043-2007-EM - Reglamento de seguridad para las actividades de hidrocarburos.","2007","Energy, Mineral resources","Energy conservation/energy production, Oil, Natural gas, Transport/storage, Environmental standards, Mining, Exploration, Pollution control, Soil pollution/quality, EIA","El presente Decreto Supremo aprueba el Reglamento de seguridad para las actividades de hidrocarburos, que tiene por objeto: preservar la integridad y la salud del personal que intervienen en las actividades de hidrocarburso, proteger a terceras personas de los eventuales riesgos provenientes de tales actividades, proteger las instalaciones y otros bienes a fin de garantizar la normalidad y continuidad de las operaciones, y preservar el ambiente.",NA
"LEX-FAOC111495","http://extwprlegs1.fao.org/docs/pdf/per111495.pdf","Resolución Nº 019/12/OS - Modifica la Resolución Nº 191/11/OS, Reglamento del Registro de Hidrocarburos.","2012","Energy","Institution, Registration, Legal proceedings/administrative proceedings, Inspection, Authorization/permit, Offences/penalties, Natural gas, Oil","La presente Resolución modifica el Reglamento del Registro de Hidrocarburos, en aspectos relacionados con la asignación de la supervisión de un proyecto y otros trámites administrativos.",NA
"LEX-FAOC149068","http://extwprlegs1.fao.org/docs/pdf/per149068.pdf","Decreto Supremo Nº 188-2015-EF - Reglamento de la Ley Nº 30309, Ley que promueve la Investigación Científica, Desarrollo Tecnológico e Innovación Tecnológica.","2015","Agricultural & rural development","Sustainable development, Research, Fiscal and market measures","El presente Decreto Supremo aprueba el Reglamento de la Ley que tiene por objeto promover la Investigación Científica, el Desarrollo Tecnológico y la Innovación Tecnológica, mediante el beneficio tributario aplicable a los gastos en proyectos de investigación científica, desarrollo tecnológico e innovación tecnológica. Se reglamenta la deducción adicional para efectos de la determinación del Impuesto a la Renta. El proyecto será calificado como de investigación científica, desarrollo tecnológico",NA
"LEX-FAOC158426","http://extwprlegs1.fao.org/docs/pdf/per158426.pdf","Decreto Supremo Nº 003-2016-PRODUCE - Reglamento del Decreto Legislativo Nº 1195, Ley general de Acuicultura.","2016","Environment gen., Food & nutrition, Fisheries, Sea, Water","Marine pollution, Freshwater quality/freshwater pollution, Aquaculture, Mariculture, EIA, Institution, Concession, Special fund, Legal proceedings/administrative proceedings, Research, Offences/penalties, Royalties/fees, Authorization/permit, Sustainable use, Biotechnology, Genetic resources, Access-to-information, Drugs, Residues, Climate change, Food quality control/food safety, Fish products, Food sovereignty, Traceability/product tracing, Transport/storage, Hygiene/sanitary procedures, Internal trade, Processing/handling, Packaging/labelling, MRL-maximum residue limit","El presente Decreto Supremo aprueba el Reglamento que tiene por objeto regular las disposiciones, criterios, procesos y procedimientos contenidos en la Ley General de Acuicultura, a fin de fomentar, desarrollar y regular la acuicultura, en sus diversas fases productivas en ambientes marinos, estuarinos y continentales, así como normar, orientar, promover y regular las actividades de acuicultura, fijando las condiciones, requisitos, derechos y obligaciones para su desarrollo sostenible en el terr",NA
"LEX-FAOC102628","http://extwprlegs1.fao.org/docs/pdf/per102628.pdf","Resolución Nº 214/11/MEM - Código Nacional de Electricidad (Suministro 2011).","2011","Energy","Energy conservation/energy production, Policy/planning, Internal trade, Environmental standards","La presente Resolución aprueba el Código Nacional de Electricidad (Suministro 2011) que, respecto al anterior, aclara y precisa algunos aspectos relacionados con la seguridad y el nivel de tensión de 500 kV.",NA
"LEX-FAOC113582","http://extwprlegs1.fao.org/docs/pdf/per113582.pdf","Resolución Nº 126-2012-SUNARP - Texto Único Ordenado del Reglamento General de los Registros Públicos.","2012","Land & soil","Cadastre/land registration, Registration, Institution","La presente Resolución aprueba el Texto Único Ordenado del Reglamento General de los Registros Públicos con la finalidad de establecer los procedimientos para la aplicación de la Ley que crea el Sistema Nacional de los Registros Públicos.",NA
"LEX-FAOC050984","http://extwprlegs1.fao.org/docs/pdf/chi50984.pdf","Decreto Nº 16 - Sanidad y protección animal.","1963 (1988)","Livestock","Animal health, Cattle, Equine-animals, Sheep/goats, Swine, Disinfection/disinfestation, Transport/storage, Marking/identification, Offences/penalties","El presente Decreto tiene por objeto las disposiciones relativas a la sanidad y protección animal. El título I establece normas particulares en tema de medidas sanitarias referidas a las enfermedades infecto-contagiosas del ganado, la internación de animales y relativas declaraciones, así como medidas de desinfección. El título II tiene por objeto normas relativas a las marcas de animales vacunos y caballares, ovinos, caprinos y porcinos. Por último, el título III introduce normas sobre las guía",NA
"LEX-FAOC085767","http://extwprlegs1.fao.org/docs/pdf/per85767.pdf","Decreto Legislativo Nº 1047 - Ley de organización y funciones del Ministerio de la Producción.","2008","Agricultural & rural development, Fisheries","Institution, Legal proceedings/administrative proceedings, Agricultural commodities, Aquaculture","El presente Decreto Legislativo aprueba la Ley de organización y funciones del Ministerio de la Producción, que es competente en pesquería, acuicultura, industria y comercio interno, y de manera exclusiva en materia de ordenamiento pesquero, pesquería industrial, acuicultura de mayor escala, normalización industrial y ordenamiento de productos fiscalizados.",NA
"LEX-FAOC160636","http://extwprlegs1.fao.org/docs/pdf/per160636.pdf","Resolución Nº 186/04/AG/SENASA/DGSV - Precisa conducta que constituye infracción de la obtención del Permiso Fitosanitario de Importación.","2004","Cultivated plants","Agricultural commodities, International trade, Authorization/permit, Certification, Pests/diseases, Offences/penalties","La Resolución precisa que la conducta que constituye infracción establecida en el artículo 125 del Reglamento de Cuarentena Vegetal, respecto a los productos de riesgo, es la obtención del Permiso Fitosanitario de Importación con posterioridad a la certificación oficial en el país de origen y/o procedencia, o a la fecha de embarque del envío. La determinación del importe final de la sanción estará supeditada a la obtención del Permiso Fitosanitario de Importación antes o después del ingreso del",NA
"LEX-FAOC177694","http://extwprlegs1.fao.org/docs/pdf/per177694.pdf","Decreto Supremo Nº 003-2018-EM - Modifica el Reglamento del Texto Único Ordenado de la Ley General de Minería.","2018","Mineral resources","Mining, Concession, Access right, Registration, Offences/penalties, Access-to-information, Legal proceedings/administrative proceedings","El presente Decreto Supremo modifica el Reglamento del Texto Único Ordenado de la Ley General de Minería, en lo relacionado con la información sobre no pago del derecho de vigencia y penalidad que aparece en el Registro de Pagos de derecho de vigencia y penalidad, que es de acceso público, gratuito y de actualización permanente, a través de la página web del Instituto Geológico, Minero y Metalúrgico (INGEMMET); asimismo, sobre el Procedimiento de Caducidad, considerando la información obtenida d",NA
"LEX-FAOC052137","http://extwprlegs1.fao.org/docs/pdf/mex52137.pdf","Reglamento de la Ley del servicio público de energía eléctrica.","1994 (1997)","Energy","Energy conservation/energy production, Institution, Transport/storage, Contract/agreement, Royalties/fees, Certification, Legal proceedings/administrative proceedings, Dispute settlement","El presente Reglamento tiene por objeto reglamentar la Ley del servicio público de energía eléctrica en lo que se refiere a la prestación de dicho servicio y a las actividades previstas en la propia Ley que no constituyen servicio público.",NA
"LEX-FAOC104703","http://extwprlegs1.fao.org/docs/pdf/per104703.pdf","Resolución Nº 247/11/INIA - Descriptores mínimos de papa (Solanum sp.) para su inscripción en el Registro Nacional de la Papa Nativa Peruana (RNPNP).","2011","Cultivated plants","Institution, Plant variety, Vegetables/legumes, Registration, Planting material/seeds, Genetic resources, Standards","La presente Resolución aprueba el Documento guía de trabajo denominado Descriptores mínimos de papa (Solanum sp.) para su inscripción en el Registro Nacional de la Papa Nativa Peruana (RNPNP).",NA
"LEX-FAOC146036","http://extwprlegs1.fao.org/docs/pdf/per146036.pdf","Resolución Nº 013-2015-MINAGRI-SENASA-DSV - Requisitos fitosanitarios para la importación de plantas de café procedentes de Nicaragua.","2015","Cultivated plants","Plant protection, Pests/diseases, Coffee/cocoa/tea, International trade, Planting material/seeds","La presente Resolución establece los requisitos fitosanitarios específicos de necesario cumplimiento en la importación de plantas de café (Coffea spp.) originarias y procedentes de Nicaragua, acompañadas de una declaración adicional que certifique que se encuentran libres de Pseudococcus jackbeardsleyi y Pseudococcus landoi.",NA
"LEX-FAOC069706","http://extwprlegs1.fao.org/docs/pdf/per69706.pdf","Decreto Supremo Nº 002/07/AG - Reglamento para la prevención y control de carbunco sintomático y edema maligno.","2007","Livestock","Animal health, Pests/diseases, Cattle, Vaccination, Hygiene/sanitary procedures, Transport/storage, Internal trade, Early warning system/emergency intervention system","El presente Decreto Supremo aprueba el Reglamento para la prevención y control de carbunco sintomático y edema maligno, con el objetivo de regular las medidas técnico sanitarias destinadas a proteger el patrimonio agropecuario.",NA
"LEX-FAOC137992","http://extwprlegs1.fao.org/docs/pdf/mex137992.pdf","Decreto Nº 196 - Ley de Fomento para el Desarrollo Forestal Sustentable del Estado de Aguascalientes.","2006","Forestry, Wild species & ecosystems","Forest fires, Indigenous peoples, Zoning, Afforestation/reforestation, Forest service/forest officers, Inventory, Offences/penalties, Sustainable use, Protected area, Ecosystem preservation","La presente Ley del Estado de Aguascalientes regula la conservación, protección, restauración, producción, ordenación, manejo y aprovechamiento sustentable de los ecosistemas forestales del Estado y sus Municipios. Entre los objetivos de la Ley se contempla garantizar el derecho al uso y disfrute preferente de los recursos forestales, así como de las economías que de éstos se deriven, de los lugares que ocupan, habitan o poseen las comunidades indígenas o poblaciones locales (art. 2º). La Ley es",NA
